Episode,Time Steps,Reward,Total Reward
0,33,-14.0,9.600000000000005
1,155,-13.0,111.09999999999992
2,11,-13.0,-5.9
3,108,-12.0,83.49999999999987
4,37,-11,15.100000000000009
5,40,-18.0,21.200000000000003
6,99,-12.0,70.99999999999999
7,148,-12.0,95.8999999999998
8,32,-11.0,10.399999999999995
9,66,-17.0,50.999999999999986
10,149,-11,97.59999999999975
11,31,-17.0,11.599999999999998
12,96,-17.0,72.59999999999998
13,17,-19.0,-1.1999999999999993
14,134,-12.0,81.49999999999987
15,34,-14.0,9.100000000000005
16,165,-18.0,101.29999999999986
17,33,-11,10.500000000000004
18,77,-20.0,52.09999999999998
19,99,-11,72.29999999999998
20,60,-17.0,46.70000000000001
21,94,-11,64.89999999999999
22,141,-11.0,101.99999999999997
23,76,-16.0,56.80000000000001
24,151,-11.0,98.3
25,50,-12.0,20.300000000000004
26,122,-15.0,86.39999999999986
27,20,-11.0,2.199999999999994
28,53,-15.0,28.000000000000007
29,61,-12.0,35.9
30,11,-11.0,-2.8000000000000007
31,37,-17.0,7.699999999999999
32,188,-15.0,114.49999999999991
33,35,-16.0,24.10000000000001
34,220,-11,139.3999999999997
35,83,-20.0,59.40000000000002
36,103,-15.0,70.79999999999998
37,39,-13.0,16.299999999999997
38,140,-11.0,94.89999999999986
39,95,-11,73.19999999999992
40,161,-11.0,105.09999999999984
41,78,-17.0,56.50000000000004
42,115,-11,81.69999999999987
43,165,-14.0,105.09999999999987
44,128,-14.0,90.09999999999994
45,100,-17.0,67.70000000000003
46,72,-13.0,58.09999999999998
47,27,-12.0,5.899999999999995
48,16,-18.0,-2.5
49,174,-12.0,116.9
50,88,-11,68.69999999999996
51,17,-12.0,1.8000000000000025
52,107,-11.0,76.79999999999987
53,119,-20.0,74.80000000000004
54,106,-17.0,69.19999999999996
55,121,-14.0,80.20000000000009
56,140,-11.0,97.49999999999999
57,154,-12.0,106.39999999999989
58,14,-11,-2.400000000000002
59,128,-19.0,79.20000000000002
60,141,-15.0,91.30000000000001
61,155,-14.0,101.69999999999999
62,51,-11,26.300000000000004
63,122,-11.0,95.49999999999993
64,28,-16.0,7.799999999999997
65,136,-12.0,107.90000000000005
66,57,-15.0,27.299999999999997
67,70,-19.0,49.70000000000002
68,16,-12.0,-1.9000000000000021
69,105,-19.0,67.00000000000006
70,17,-14.0,-2.1999999999999993
71,99,-11.0,76.39999999999992
72,31,-11,11.800000000000004
73,132,-17.0,104.9999999999999
74,31,-13.0,14.600000000000001
75,69,-14.0,35.100000000000016
76,127,-19.0,78.70000000000002
77,90,-17.0,61.60000000000001
78,105,-13.0,78.19999999999999
79,68,-15.0,36.6
80,118,-14.0,81.99999999999983
81,27,-15.0,7.800000000000004
82,153,-11,107.79999999999983
83,233,-13.0,175.79999999999964
84,32,-16.0,13.0
85,82,-11.0,74.29999999999994
86,125,-11.0,95.99999999999996
87,35,-13.0,12.199999999999992
88,50,-15.0,48.79999999999998
89,347,-11.0,286.7000000000002
90,45,-16.0,17.200000000000003
91,155,-16.0,105.09999999999998
92,38,-16.0,11.700000000000003
93,57,-18.0,43.899999999999984
94,26,-20.0,5.699999999999996
95,96,-13.0,70.00000000000003
96,51,-15.0,22.899999999999984
97,125,-14.0,88.49999999999997
98,136,-15.0,89.19999999999999
99,130,-15.0,107.80000000000005
100,25,-12.0,4.9999999999999964
101,47,-17.0,17.1
102,42,-13.0,16.20000000000001
103,29,-15.0,6.9999999999999964
104,93,-15.0,67.39999999999999
105,50,-19.0,44.399999999999984
106,98,-17.0,65.90000000000003
107,89,-18.0,63.60000000000004
108,72,-13.0,63.2
109,28,-11.0,7.899999999999995
110,105,-11,65.59999999999998
111,97,-17.0,64.80000000000001
