Episode,Time Steps,Reward,Total Reward
0,60,-17.3125,38.05625
1,8,-16.375,-10.368749999999999
2,88,-15.0625,43.637500000000024
3,71,-17.3125,49.16250000000002
4,69,-16.9375,47.974999999999994
5,103,-12.25,69.53125000000004
6,61,-15.25,44.46250000000001
7,21,-17.3125,1.7000000000000028
8,75,-13.75,55.8125
9,47,-12.625,22.368750000000013
10,62,-16.75,41.86875
11,30,-16.9375,13.774999999999999
12,46,-17.5,30.94375000000001
13,15,-10.75,-1.3187500000000014
14,83,-15.8125,51.61874999999999
15,73,-12.25,54.71875000000003
16,57,-15.8125,41.599999999999994
17,64,-16.9375,41.03125000000001
18,68,-17.5,46.61250000000001
19,76,-14.875,49.60000000000001
20,59,-16.0,42.637499999999996
21,59,-15.4375,42.50625
22,80,-12.8125,54.03750000000002
23,341,-17.3125,324.3749999999995
24,102,-17.5,64.02499999999995
25,68,-15.0625,51.69375000000004
26,29,-10.75,14.231250000000003
27,73,-10.75,54.550000000000026
28,9,-11.5,-5.9125
29,445,-15.0625,484.2437500000002
30,71,-11.875,50.36250000000001
31,63,-11.6875,51.25625000000001
32,60,-15.25,41.206250000000004
33,63,-14.5,47.206250000000004
34,52,-15.25,40.5625
35,63,-16.0,41.74999999999998
36,54,-13.1875,42.218750000000014
37,54,-11.125,41.975
38,62,-12.8125,47.0625
39,73,-14.3125,52.35624999999999
40,44,-14.6875,32.925000000000004
41,62,-12.0625,45.337500000000006
42,115,-11.875,73.37500000000003
43,43,-15.0625,31.80625
44,50,-12.4375,39.28124999999999
45,47,-16.5625,32.43750000000001
46,60,-13.1875,43.8875
47,47,-15.8125,33.431250000000006
48,66,-15.4375,44.28125
49,55,-13.5625,41.44375000000001
50,58,-16.5625,42.774999999999984
51,48,-16.1875,34.26875000000001
52,376,-13.9375,339.24999999999994
53,88,-16.375,56.06874999999998
54,54,-16.0,40.64375
55,58,-17.5,41.537500000000016
56,138,-10.75,106.62500000000007
57,52,-13.0,39.68125
58,61,-14.125,43.150000000000006
59,49,-15.0625,36.73750000000001
60,56,-13.0,45.20625000000001
61,73,-15.25,50.85624999999999
62,88,-14.6875,56.18125000000002
63,9,-13.1875,-6.5875
64,52,-12.25,40.13125
65,54,-13.0,42.35000000000001
66,50,-14.875,37.05000000000001
67,49,-13.375,41.16250000000001
68,49,-15.0625,37.18749999999999
69,30,-14.5,8.074999999999996
70,49,-12.8125,38.25625
71,50,-13.375,37.61250000000002
72,72,-13.5625,51.66875000000003
73,66,-12.25,50.31875000000001
74,59,-17.5,36.843750000000014
75,44,-16.1875,32.118750000000006
76,211,-16.9375,205.05624999999984
77,51,-16.75,34.15625
78,51,-15.625,35.168750000000024
79,47,-15.4375,33.1125
80,64,-16.9375,41.35000000000001
81,46,-15.0625,33.56875
82,59,-16.9375,38.85
83,58,-17.5,37.54375000000002
84,58,-15.4375,43.562500000000014
85,59,-17.5,37.5375
86,62,-12.4375,46.500000000000014
87,73,-17.5,45.60624999999998
88,43,-17.5,29.21875
89,42,-16.0,30.1625
90,58,-17.5,38.87500000000001
91,82,-15.0625,55.52500000000002
92,56,-12.25,43.31250000000001
93,45,-16.75,30.93125
94,55,-14.125,40.35625
95,42,-16.75,28.887500000000003
96,73,-12.0625,50.575
97,61,-16.0,40.4875
98,54,-15.625,41.69375
99,76,-13.5625,55.63750000000002
100,56,-15.8125,38.962500000000006
101,41,-16.9375,18.693749999999994
102,45,-17.5,29.975
103,45,-16.1875,32.99374999999999
104,68,-14.5,46.368750000000006
105,52,-16.0,37.52500000000001
106,62,-16.5625,41.85000000000001
107,56,-16.9375,39.18750000000001
108,54,-15.0625,39.03125
109,42,-15.25,31.118750000000013
110,72,-10.75,53.41250000000005
111,100,-11.6875,64.65625000000001
112,54,-13.75,40.68125000000001
113,82,-16.375,59.256249999999966
114,51,-16.0,39.85625
115,50,-16.1875,34.10625000000002
116,112,-14.6875,85.39374999999995
117,71,-17.125,46.9875
118,55,-13.5625,39.58750000000001
119,57,-17.5,37.08125000000002
120,51,-16.5625,35.5625
121,41,-16.75,29.00625000000001
122,68,-13.9375,46.87500000000002
123,123,-12.625,83.52500000000009
124,46,-16.375,32.462500000000006
125,49,-16.9375,33.550000000000004
126,71,-16.5625,46.893749999999976
127,114,-13.5625,72.06874999999998
128,62,-10.75,50.193749999999994
129,60,-16.75,41.74999999999999
130,47,-13.5625,38.025
131,97,-12.625,90.325
132,47,-16.1875,37.21875000000001
133,60,-17.3125,38.60000000000001
134,51,-15.0625,37.92500000000001
135,49,-16.375,36.06250000000002
136,71,-15.25,51.16875
137,64,-14.875,42.53125000000002
138,93,-13.0,59.75
139,53,-15.4375,37.18125000000002
140,61,-13.9375,43.15
141,43,-17.5,30.906250000000007
142,17,-12.8125,-1.2937499999999993
143,56,-16.75,38.71875000000002
144,60,-14.5,42.42500000000001
